house_size,latitude,longitude,numBathrooms,numBalconies,SecurityDeposit,numBalconies_nan,numBathrooms_nan,verification_years,verification_days,verification_months,verification_hours,Status_Furnished,Status_Semi-Furnished,Status_Unfurnished,house_type_cleaned_Apartment,house_type_cleaned_Independent Floor,house_type_cleaned_Independent House,house_type_cleaned_Villa
641.0,18.55397606,73.92414856,1.0,0.0,0.0,1,0,0,10,0,0,0,0,1,1,0,0,0
641.0,18.55271912,73.92081451,1.0,0.0,0.0,1,0,0,10,0,0,1,0,0,1,0,0,0
949.0,18.55164337,73.90484619,2.0,0.0,0.0,1,0,0,10,0,0,1,0,0,1,0,0,0
943.0,18.5428257,73.92774963,2.0,0.0,0.0,1,0,0,9,0,0,1,0,0,1,0,0,0
641.0,18.5496006,73.92030334,1.0,0.0,0.0,1,0,0,9,0,0,0,1,0,1,0,0,0
628.0,18.54795265,73.90604401,1.0,0.0,0.0,1,0,0,9,0,0,0,1,0,1,0,0,0
629.0,18.55271912,73.92081451,1.0,0.0,0.0,1,0,0,9,0,0,0,0,1,1,0,0,0
929.0,18.55849838,73.92789459,2.0,0.0,0.0,1,0,0,10,0,0,0,1,0,1,0,0,0
639.0,18.55819511,73.92140961,1.0,0.0,0.0,1,0,0,10,0,0,0,0,1,1,0,0,0
929.0,18.55849838,73.92789459,2.0,0.0,0.0,1,0,0,10,0,0,0,1,0,1,0,0,0
629.0,18.55865288,73.92147827,1.0,0.0,0.0,1,0,0,7,0,0,0,1,0,1,0,0,0
907.0,18.55116081,73.9292984,2.0,0.0,0.0,1,0,0,6,0,0,0,0,1,1,0,0,0
550.0,18.54966736,73.96169281,1.0,0.0,0.0,1,0,0,5,0,0,0,0,1,1,0,0,0
1200.0,18.55437279,73.94778442,2.0,0.0,0.0,1,0,0,11,0,0,0,1,0,1,0,0,0
1050.0,18.55463791,73.94429016,2.0,0.0,0.0,1,0,0,10,0,0,0,1,0,1,0,0,0
1050.0,18.55264091,73.94025421,2.0,0.0,0.0,1,0,0,11,0,0,0,0,1,1,0,0,0
1842.5,18.47858429,73.91229248,3.0,0.0,0.0,1,0,0,4,0,0,1,0,0,0,0,0,1
1005.0,18.57841873,73.68244171,2.0,0.0,0.0,1,0,0,0,4,0,1,0,0,1,0,0,0
790.0,18.58862686,73.70233917,2.0,0.0,0.0,1,0,0,0,4,0,0,1,0,1,0,0,0
750.0,18.57142639,73.69288635,2.0,0.0,0.0,1,0,0,0,4,0,1,0,0,1,0,0,0
950.0,18.58727837,74.00176239,2.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0
1120.0,18.57481003,73.91124725,2.0,1.0,120000.0,0,0,3,0,0,0,1,0,0,1,0,0,0
1160.0,18.57481003,73.91124725,2.0,2.0,120000.0,0,0,3,0,0,0,1,0,0,1,0,0,0
1060.0,18.57019615,73.91249847,2.0,1.0,90000.0,0,0,4,0,0,0,0,1,0,1,0,0,0
1130.0,18.55356216,73.94377899,2.0,1.0,100000.0,0,0,3,0,0,0,1,0,0,1,0,0,0
1560.0,18.55437279,73.94778442,2.0,2.0,147500.0,0,0,3,0,0,0,1,0,0,1,0,0,0
1290.0,18.56914139,73.90769196,2.0,2.0,90000.0,0,0,3,0,0,0,0,0,1,1,0,0,0
1090.0,18.5473175,73.93548584,2.0,2.0,80000.0,0,0,3,0,0,0,0,1,0,1,0,0,0
1160.0,18.54184914,73.93522644,2.0,2.0,100000.0,0,0,3,0,0,0,1,0,0,1,0,0,0
460.0,18.50792885,73.80702972,1.0,0.0,30000.0,1,0,0,0,4,0,0,0,1,1,0,0,0
980.0,18.50429916,73.80525208,2.0,2.0,50000.0,0,0,0,0,4,0,0,1,0,1,0,0,0
600.0,18.49697113,73.81362152,1.0,0.0,30000.0,1,0,0,0,4,0,0,0,1,1,0,0,0
560.0,18.50429916,73.80525208,1.0,0.0,30000.0,1,0,0,0,4,0,0,0,1,1,0,0,0
950.0,18.58989906,73.7726593,2.0,1.0,28000.0,0,0,0,0,5,0,0,1,0,1,0,0,0
882.0,18.55093956,73.76186371,2.0,2.0,70000.0,0,0,0,0,3,0,0,0,1,1,0,0,0
600.0,18.62864494,73.80278778,1.0,1.0,60000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
1842.5,18.55023384,73.95716095,3.5,2.0,147500.0,0,0,0,0,0,0,1,0,0,1,0,0,0
560.0,18.50429916,73.80525208,1.0,0.0,30000.0,1,0,0,0,4,0,0,0,1,1,0,0,0
1012.0,18.55612564,73.74012756,1.0,0.0,0.0,1,0,0,21,0,0,1,0,0,1,0,0,0
710.0,18.59375763,73.99693298,2.0,0.0,0.0,1,0,0,17,0,0,0,0,1,1,0,0,0
638.0,18.58408737,73.81674957,1.0,1.0,30000.0,0,0,0,23,0,0,0,0,1,1,0,0,0
780.0,18.58660889,73.99105835,1.0,0.0,0.0,1,0,0,9,0,0,0,0,1,0,0,1,0
670.0,18.58312607,74.00086975,1.0,0.0,0.0,1,0,0,4,0,0,0,1,0,1,0,0,0
1287.0,18.67205238,73.83763885,3.0,3.0,60000.0,0,0,0,2,0,0,0,1,0,1,0,0,0
638.0,18.68013573,73.83243561,2.0,1.0,25000.0,0,0,0,2,0,0,0,0,1,1,0,0,0
1000.0,18.67595482,73.84246063,2.0,2.0,50000.0,0,0,0,2,0,0,0,0,1,1,0,0,0
785.0,18.68356895,73.83739471,2.0,0.0,25000.0,1,0,0,2,0,0,0,0,1,1,0,0,0
850.0,18.67791176,73.83702087,2.0,2.0,30000.0,0,0,0,2,0,0,0,1,0,1,0,0,0
980.0,18.60419464,73.90248871,2.0,2.0,60000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
900.0,18.59660149,73.9058609,2.0,2.0,60000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
833.0,18.60496521,73.91372681,2.0,0.0,50000.0,1,0,0,0,0,0,0,0,1,1,0,0,0
870.0,18.60161972,73.903862,2.0,0.0,50000.0,1,0,0,0,0,0,0,0,1,1,0,0,0
911.0,18.60257339,73.90667725,2.0,0.0,60000.0,1,0,0,0,0,0,0,0,1,1,0,0,0
1120.0,18.57149506,73.90843201,2.0,1.0,100000.0,0,0,3,0,0,0,1,0,0,1,0,0,0
610.0,18.57764816,73.88939667,1.0,1.0,30000.0,0,0,3,0,0,0,0,0,1,1,0,0,0
1020.0,18.4590683,73.8214798,2.0,2.0,50000.0,0,0,4,0,0,0,0,1,0,1,0,0,0
1654.0,18.57997322,73.9730072,2.0,2.0,60000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
1842.5,18.50859451,73.83171844,3.5,1.0,147500.0,0,0,0,0,0,0,0,0,1,0,1,0,0
1160.0,18.56027794,73.94487762,2.0,0.0,100000.0,1,0,0,0,0,0,0,0,1,1,0,0,0
1565.0,18.56027794,73.94487762,3.0,0.0,147500.0,1,0,0,0,0,0,0,1,0,1,0,0,0
600.0,18.50429916,73.80525208,1.0,0.0,30000.0,1,0,0,0,6,0,0,0,1,1,0,0,0
1050.0,18.51321411,73.78190613,1.0,1.0,40000.0,0,0,0,0,5,0,0,1,0,1,0,0,0
970.0,18.55815697,73.9512558,2.0,1.0,60000.0,0,0,0,0,5,0,0,1,0,1,0,0,0
1063.0,18.55397987,73.95217133,2.0,2.0,75000.0,0,0,0,0,5,0,0,1,0,1,0,0,0
1600.0,18.56027794,73.94487762,3.0,0.0,0.0,1,0,0,0,5,0,1,0,0,1,0,0,0
917.0,18.5649147,73.77024078,2.0,0.0,50000.0,1,0,0,0,5,0,0,1,0,1,0,0,0
650.0,18.48751831,73.80006409,1.0,1.0,40000.0,0,0,0,0,2,0,0,0,1,1,0,0,0
1100.0,18.59614182,73.73965454,2.0,2.0,65000.0,0,0,0,0,2,0,0,1,0,1,0,0,0
720.0,18.56287003,73.75579071,1.0,0.0,40000.0,1,0,0,0,0,0,0,0,1,1,0,0,0
944.0,18.56287003,73.75579071,2.0,0.0,50000.0,1,0,0,0,0,0,0,0,1,1,0,0,0
1085.0,18.56068611,73.77831268,2.0,2.0,60000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
513.0,18.60161972,73.89728546,1.0,0.0,30000.0,1,0,0,24,0,0,0,0,1,1,0,0,0
690.0,18.65449524,73.90770721,1.0,0.0,40000.0,1,0,0,24,0,0,0,0,1,1,0,0,0
992.0,18.59800339,73.90225983,2.0,0.0,60000.0,1,0,0,24,0,0,0,0,1,1,0,0,0
612.0,18.59542084,73.90149689,1.0,1.0,35000.0,0,0,0,24,0,0,0,0,1,1,0,0,0
525.0,18.58590889,73.89323425,1.0,1.0,40000.0,0,0,0,24,0,0,0,0,1,1,0,0,0
702.0,18.66266441,73.7066803,1.0,0.0,75000.0,1,0,0,18,0,0,1,0,0,1,0,0,0
702.0,18.66266441,73.7066803,1.0,0.0,75000.0,1,0,0,18,0,0,1,0,0,1,0,0,0
1005.0,18.66266441,73.7066803,2.0,0.0,90000.0,1,0,0,15,0,0,0,1,0,1,0,0,0
1150.0,18.56602287,73.9102478,2.0,1.0,110000.0,0,0,0,12,0,0,0,0,1,1,0,0,0
757.0,18.65584183,73.73114777,2.0,2.0,60000.0,0,0,0,11,0,0,0,1,0,1,0,0,0
936.0,18.65385246,73.57200050125005,2.0,2.0,66000.0,0,0,0,11,0,0,0,1,0,1,0,0,0
900.0,18.68356895,73.83739471,2.0,2.0,40000.0,0,0,0,0,0,14,0,1,0,1,0,0,0
973.0,18.58509636,73.99692535,2.0,2.0,35000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1660.0,18.54423332,73.90419006,3.0,2.0,147500.0,0,0,3,0,0,0,0,0,1,1,0,0,0
1010.0,18.47061157,73.823349,2.0,1.0,40000.0,0,0,4,0,0,0,0,1,0,1,0,0,0
910.0,18.46989632,73.83023834,1.0,1.0,25000.0,0,0,4,0,0,0,0,0,1,1,0,0,0
1090.0,18.57373619,73.97103882,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
987.0,18.58727837,74.00176239,2.0,2.0,50000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1090.0,18.5841217,74.02622223,2.0,2.0,50000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
908.0,18.58410645,74.00319672,2.0,2.0,50000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1080.0,18.57373619,73.97103882,2.0,2.0,40000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
987.0,18.58727837,74.00176239,2.0,2.0,36000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
980.0,18.58424377,74.003685,2.0,2.0,39000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1087.0,18.57494926,74.00061035,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
987.0,18.57411385,73.97853088,2.0,2.0,50000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
1080.0,18.58727837,74.00176239,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
987.0,18.58727837,74.00176239,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
990.0,18.58773422,73.98551178,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
987.0,18.58896446,73.98583984,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
998.0,18.58773422,73.98551178,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
990.0,18.59073067,74.00737,2.0,2.0,30000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1090.0,18.58279419,73.97045135,2.0,2.0,50000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
990.0,18.58697319,74.00184631,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
980.0,18.58126259,73.98873901,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
1045.0,18.5841217,74.02622223,2.0,2.0,44000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
1080.0,18.58864784,73.98957062,2.0,2.0,32000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
1080.0,18.58438492,73.99645233,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
997.0,18.58896446,73.98583984,2.0,2.0,30000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
990.0,18.59365273,74.00461578,2.0,2.0,60000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1030.0,18.57670975,73.99583435,2.0,2.0,54000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1021.0,18.58727837,74.00176239,2.0,2.0,50000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
985.0,18.58697319,74.00184631,2.0,2.0,30000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
987.0,18.57443619,73.98206329,2.0,2.0,25000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
988.0,18.58604813,73.98841095,2.0,2.0,25000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
1680.0,18.57997322,73.9730072,2.0,2.0,45000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
980.0,18.58509636,73.99692535,2.0,2.0,40000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
998.0,18.5717144,73.97583771,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
987.0,18.57386971,73.978302,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
980.0,18.5781498,74.00430298,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
987.0,18.57443619,73.98206329,2.0,2.0,40000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
954.0,18.59073067,74.00737,2.0,2.0,30000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
934.0,18.57419014,73.99902344,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
987.0,18.58679199,73.99843597,2.0,2.0,35000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
960.0,18.58333015,73.98332977,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
987.0,18.5781498,74.00430298,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
990.0,18.5841217,74.02622223,2.0,2.0,35000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
987.0,18.58604813,73.98841095,2.0,2.0,25000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
951.0,18.58410645,74.00319672,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
951.0,18.57373619,73.97103882,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
985.0,18.57564735,73.98487854,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
985.0,18.5841217,74.02622223,2.0,2.0,60000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
1645.0,18.58410645,74.00319672,2.0,2.0,50000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
987.0,18.58727837,74.00176239,2.0,2.0,40000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
980.0,18.57562256,73.95863342,2.0,2.0,50000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
980.0,18.57494926,74.00061035,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
987.0,18.57411385,73.97853088,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
990.0,18.57318115,73.97950745,2.0,2.0,35000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
987.0,18.57411385,73.97853088,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
618.0,18.58149719,73.97528839,1.0,0.0,20000.0,1,0,3,0,0,0,0,0,1,1,0,0,0
980.0,18.57175446,73.97624207,2.0,2.0,50000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
1800.0,18.54603577,73.90991211,3.0,0.0,0.0,1,0,3,0,0,0,1,0,0,1,0,0,0
1800.0,18.54603577,73.90991211,3.0,0.0,0.0,1,0,3,0,0,0,1,0,0,1,0,0,0
730.0,18.61118889,73.91108704,1.0,0.0,0.0,1,0,3,0,0,0,1,0,0,1,0,0,0
1000.0,18.60397911,73.90257263,2.0,0.0,0.0,1,0,3,0,0,0,0,0,1,1,0,0,0
720.0,18.60182762,73.9128952,1.0,0.0,0.0,1,0,3,0,0,0,0,0,1,1,0,0,0
1650.0,18.56046677,73.77961731,3.0,0.0,0.0,1,0,4,0,0,0,0,0,1,1,0,0,0
1500.0,18.58146667,73.73651123,3.0,2.0,130000.0,0,0,0,0,2,0,0,1,0,1,0,0,0
1100.0,18.46665955,73.89189148,2.0,0.0,0.0,1,0,0,23,0,0,1,0,0,1,0,0,0
450.0,18.59469986,73.99736023,1.0,0.0,0.0,1,0,0,17,0,0,0,0,1,0,1,0,0
705.0,18.60276604,73.92597961,2.0,0.0,0.0,1,0,0,17,0,0,0,1,0,1,0,0,0
990.0,18.59248543,73.75439453,2.0,0.0,0.0,1,0,0,4,0,0,0,1,0,1,0,0,0
985.0,18.45780182,73.83157349,2.0,2.0,50000.0,0,0,4,0,0,0,0,0,1,1,0,0,0
1143.0,18.59466934,73.76006317,2.0,2.0,60000.0,0,0,0,0,6,0,0,0,1,1,0,0,0
978.0,18.56652641,73.73932648,2.0,2.0,50000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1000.0,18.56813431,73.75982666,2.0,1.0,65000.0,0,0,0,8,0,0,0,1,0,1,0,0,0
650.0,18.54776955,73.94429016,2.0,2.0,55000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
980.0,18.50429916,73.80525208,2.0,2.0,0.0,0,0,0,0,2,0,0,1,0,1,0,0,0
620.0,18.50429916,73.80525208,1.0,1.0,30000.0,0,0,0,0,2,0,0,0,1,1,0,0,0
560.0,18.50765991,73.80805969,1.0,1.0,35000.0,0,0,0,0,2,0,0,1,0,1,0,0,0
961.0,18.58561516,73.97576141,2.0,1.0,25000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
810.0,18.46996117,73.83074188,2.0,1.0,50000.0,0,0,4,0,0,0,0,1,0,1,0,0,0
1680.0,18.57700348,73.98805237,3.0,3.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
998.0,18.58497429,73.96444702,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
980.0,18.58149719,73.97528839,2.0,2.0,25000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
951.0,18.5765667,73.97870636,2.0,2.0,50000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
1064.0,18.5717144,73.97583771,2.0,0.0,30000.0,1,0,0,0,0,0,0,1,0,1,0,0,0
1100.0,18.55859184,73.95002747,2.0,2.0,80000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
980.0,18.57670975,73.99583435,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
987.0,18.58422279,73.98563385,2.0,2.0,35000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1200.0,18.58279419,73.97045135,2.0,2.0,60000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
580.0,18.57388115,73.97631073,2.0,2.0,50000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
977.0,18.57175446,73.97624207,2.0,2.0,50000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
978.0,18.58726883,74.00492096,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
951.0,18.58773422,73.98551178,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
987.0,18.58896446,73.98583984,2.0,2.0,35000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
987.0,18.58422279,73.98563385,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
980.0,18.57997322,73.9730072,2.0,2.0,35000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
989.0,18.59058762,73.99630737,2.0,2.0,50000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
987.0,18.59023857,73.99723816,2.0,2.0,25000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
987.0,18.5771904,74.00457764,2.0,2.0,30000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
987.0,18.58438492,73.99645233,2.0,2.0,40000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
967.0,18.58773422,73.98551178,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1045.0,18.55730438,73.95034027,2.0,2.0,100000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
538.0,18.54776955,73.94429016,1.0,2.0,60000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
825.0,18.54139328,73.94002533,2.0,2.0,90000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
1450.0,18.55091286,73.94720459,3.0,3.0,100000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
1315.0,18.55762672,73.94908142,2.0,0.0,125000.0,1,0,0,0,0,0,0,1,0,1,0,0,0
1842.5,18.55251312,73.96128082,3.0,3.0,147500.0,0,0,0,0,0,0,0,1,0,1,0,0,0
783.0,18.45851326,73.78095245,2.0,1.0,45000.0,0,0,0,0,5,0,0,0,1,1,0,0,0
783.0,18.45851326,73.78095245,2.0,1.0,45000.0,0,0,0,0,5,0,0,0,1,1,0,0,0
783.0,18.45851326,73.78095245,2.0,1.0,45000.0,0,0,0,0,5,0,0,0,1,1,0,0,0
783.0,18.45851326,73.78095245,2.0,1.0,45000.0,0,0,0,0,5,0,0,0,1,1,0,0,0
783.0,18.45851326,73.78095245,2.0,1.0,60000.0,0,0,0,0,5,0,1,0,0,1,0,0,0
783.0,18.45851326,73.78095245,2.0,1.0,60000.0,0,0,0,0,5,0,1,0,0,1,0,0,0
833.0,18.60545158,73.77509308,2.0,2.0,3000.0,0,0,0,16,0,0,1,0,0,1,0,0,0
1280.0,18.55807495,73.8818512,2.0,1.0,75000.0,0,0,0,0,6,0,0,1,0,1,0,0,0
1340.0,18.57694817,73.88828278,2.0,0.0,100000.0,1,0,0,0,6,0,1,0,0,1,0,0,0
1580.0,18.57639122,73.88925171,3.0,2.0,120000.0,0,0,0,0,6,0,0,1,0,1,0,0,0
649.0,18.5695076,73.87902832,1.0,0.0,60000.0,1,0,0,0,6,0,0,0,1,1,0,0,0
1075.0,18.64721489,73.74228668,2.0,2.0,50000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
620.0,18.44367027,73.86656189,1.0,0.0,0.0,1,0,2,0,0,0,0,0,1,1,0,0,0
850.0,18.59469795,73.74652863,2.0,0.0,0.0,1,0,3,0,0,0,0,0,1,1,0,0,0
1250.0,18.60207939,73.75001526,3.0,0.0,0.0,1,0,3,0,0,0,0,0,1,1,0,0,0
1175.0,18.65756989,73.73680878,3.0,0.0,0.0,1,0,3,0,0,0,0,1,0,0,1,0,0
951.0,18.58438492,73.99645233,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
680.0,18.57556343,73.8839035,1.0,1.0,60000.0,0,0,0,0,5,0,0,0,1,1,0,0,0
790.0,18.57361412,73.87996674,1.0,1.0,60000.0,0,0,0,0,5,0,0,0,1,1,0,0,0
750.0,18.57403183,73.88536835,1.0,1.0,60000.0,0,0,0,0,5,0,0,0,1,1,0,0,0
1000.0,18.57470322,73.88276672,2.0,0.0,75000.0,1,0,0,0,5,0,1,0,0,1,0,0,0
1030.0,18.57511902,73.8852005,2.0,0.0,50000.0,1,0,0,0,5,0,0,0,1,1,0,0,0
1800.0,18.59029579,73.90916443,2.0,1.0,75000.0,0,0,0,0,5,0,0,0,1,0,0,0,1
1130.0,18.56936264,73.87811279,2.0,2.0,75000.0,0,0,0,0,5,0,0,1,0,1,0,0,0
1027.0,18.61255836,73.76641083,2.0,2.0,0.0,0,0,0,0,2,0,1,0,0,1,0,0,0
1842.5,18.66067314,73.72764587,3.5,3.5,50000.0,0,0,0,0,2,0,1,0,0,1,0,0,0
1080.0,18.58792686,73.98773193,2.0,2.0,50000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
1200.0,18.5858593,73.98474121,2.0,3.0,65000.0,0,0,0,0,2,0,0,1,0,1,0,0,0
821.0,18.66183472,73.74171448,2.0,1.0,50000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
868.0,18.45633507,73.83314514,2.0,0.0,50000.0,1,0,4,0,0,0,0,1,0,1,0,0,0
868.0,18.45633507,73.83314514,2.0,0.0,50000.0,1,0,4,0,0,0,0,1,0,1,0,0,0
990.0,18.58697319,74.00184631,2.0,2.0,30000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1650.0,18.57500267,73.9759903,2.0,2.0,50000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
950.0,18.57411385,73.97853088,2.0,0.0,40000.0,1,0,0,0,0,0,1,0,0,1,0,0,0
1842.5,18.58279419,73.97045135,2.0,0.0,70000.0,1,0,0,0,0,0,0,1,0,1,0,0,0
989.0,18.58126259,73.98873901,2.0,2.0,50000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
990.0,18.58333015,73.98332977,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
881.0,18.57386971,73.978302,2.0,0.0,40000.0,1,0,0,0,0,0,1,0,0,1,0,0,0
987.0,18.58126259,73.98873901,2.0,2.0,25000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
987.0,18.58792686,73.98773193,2.0,2.0,40000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
1000.0,18.44856834,73.90751648,2.0,1.0,60000.0,0,0,0,0,2,0,0,1,0,1,0,0,0
1000.0,18.47225189,73.9136734,2.0,1.0,60000.0,0,0,0,0,2,0,1,0,0,1,0,0,0
1000.0,18.44856834,73.90751648,2.0,1.0,40000.0,0,0,0,0,2,0,0,1,0,1,0,0,0
550.0,18.48743439,73.89795685,1.0,1.0,40000.0,0,0,0,0,2,0,0,0,1,1,0,0,0
750.0,18.47225189,73.9136734,2.0,1.0,50000.0,0,0,0,0,2,0,0,0,1,1,0,0,0
1000.0,18.47699928,73.88762665,2.0,1.0,50000.0,0,0,0,0,2,0,0,0,1,1,0,0,0
550.0,18.48027992,73.89520264,1.0,1.0,40000.0,0,0,0,0,2,0,0,0,1,1,0,0,0
1000.0,18.4516468,73.89151764,2.0,1.0,50000.0,0,0,0,0,2,0,0,0,1,1,0,0,0
1842.5,18.47284889,73.90947723,3.0,1.0,147500.0,0,0,0,0,2,0,0,1,0,1,0,0,0
1842.5,18.46228218,73.90461731,3.0,1.0,147500.0,0,0,0,0,2,0,1,0,0,1,0,0,0
1842.5,18.47689629,73.89581299,3.0,1.0,147500.0,0,0,0,0,2,0,1,0,0,1,0,0,0
1300.0,18.47092438,73.90032196,3.0,1.0,147500.0,0,0,0,0,2,0,0,0,1,1,0,0,0
1300.0,18.49569893,73.90390015,3.0,1.0,147500.0,0,0,0,0,2,0,0,0,1,1,0,0,0
572.0,18.45824623,73.79203033,1.0,1.0,26000.0,0,0,0,0,5,0,0,0,1,1,0,0,0
955.0,18.45889854,73.78898621,2.0,1.0,60000.0,0,0,0,0,5,0,0,0,1,1,0,0,0
1125.0,18.59346771,73.89509583,3.0,2.0,100000.0,0,0,0,0,6,0,0,1,0,1,0,0,0
650.0,18.46117973,73.81863403,1.0,1.0,20000.0,0,0,4,0,0,0,0,0,1,1,0,0,0
1750.0,18.53134727,73.89892578,3.0,0.0,0.0,1,0,3,0,0,0,1,0,0,1,0,0,0
1760.0,18.58208084,73.77269745,3.0,0.0,0.0,1,0,3,0,0,0,1,0,0,1,0,0,0
630.0,18.51068687,73.79370117,1.0,1.0,35000.0,0,0,0,0,6,0,0,1,0,1,0,0,0
890.0,18.50765991,73.80805969,2.0,0.0,40000.0,1,0,0,0,6,0,0,1,0,1,0,0,0
